"Sample_ID","Code","Sample_Date","Sample_Time","Gage_Ht","Temp","pH","Cond","Cl","NO3-N","SO4-S","Na","K","Mg","Ca","NH4-N","PO4-P","DOC","DIC","TDN","TDP","SiO2","DON","ChlorideCode","NitrateCode","SulfateCode","SodiumCode","PotassiumCode","MagnesiumCode","CalciumCode","NH4Code","PO4Code","DOCCode","DICCode","TDNCode","SiO2Code","DONCode","TSS"
"MPR",14275,1994-05-31,934,1.74,25,7.02,116.1,7.9,29,1.19,10.26,1.2,3.34,11.44,NA,NA,NA,NA,NA,NA,26.9,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.19
"MPR",14685,1994-06-07,1024,1.84,25,7.38,96.7,6.92,12,1.39,7.01,0.8,2.18,8.58,NA,NA,NA,NA,NA,NA,20.52,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.27
"MPR",14873,1994-06-14,1156,1.7,25,NA,NA,8.65,15,1.76,7.37,0.97,2.55,10.15,NA,NA,NA,NA,NA,NA,26.97,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.66
"MPR",15037,1994-06-21,1009,1.76,25,7.55,111.4,8.5,14,1.32,7.29,0.84,2.56,10.04,NA,NA,NA,NA,NA,NA,23.65,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.2
"MPR",15050,1994-06-28,1037,1.82,24,7.55,102.5,7.87,NA,1.42,6.43,0.82,2.06,9.07,NA,NA,NA,NA,NA,NA,21.8,NA,"NA","BDL","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.74
"MPR",15093,1994-07-05,1039,1.74,25,7.31,111.4,8.54,12,1.32,7.55,0.83,2.54,10.16,NA,NA,NA,NA,NA,NA,24.13,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.89
"MPR",15194,1994-07-12,1105,1.7,24,7.34,115.7,7.99,38,0.68,5.55,0.49,1.94,3.02,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.79
"MPR",15207,1994-07-19,1025,1.82,24,7.54,87.3,3.64,59,0.98,5.87,0.68,1.7,7.71,NA,NA,NA,NA,NA,NA,18.95,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.54
"MPR",15220,1994-07-26,926,1.7,25,7.81,116.8,4.79,NA,1.17,7.49,1.1,2.43,12.08,NA,NA,NA,NA,NA,NA,27.85,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.2
"MPR",15233,1994-08-02,1002,1.72,25,7.57,101.5,NA,NA,0.79,7.29,0.73,2.28,9.2,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.25
"MPR",15246,1994-08-09,940,1.58,24,7.55,117,8.87,179,0.7,9.14,0.88,3.72,5.29,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.98
"MPR",15284,1994-08-16,920,1.62,25,7.61,118.3,6.59,NA,1.08,6.74,0.77,2.18,11.23,NA,NA,NA,NA,NA,NA,27.33,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.78
"MPR",15297,1994-08-23,1028,1.78,26,7.66,113.5,8.32,NA,1.33,6.67,0.85,2.42,11.67,NA,NA,NA,NA,NA,NA,25.6,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.99
"MPR",15310,1994-08-30,950,1.74,25,7.68,108.9,8.13,NA,1.3,9.61,1.03,3.25,11.65,NA,NA,NA,NA,NA,NA,20.47,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.45
"MPR",15323,1994-09-06,1156,2.26,25,7.34,93.8,5.94,NA,0.83,7.23,0.97,2.18,8.32,NA,NA,NA,NA,NA,NA,24.05,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",16.55
"MPR",15336,1994-09-13,946,1.76,25,7.5,109.7,8.46,NA,1.35,7.13,0.79,2.33,9.85,NA,NA,NA,NA,NA,NA,21.52,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.93
"MPR",15349,1994-09-20,1023,3.9,23,7.16,52,6.43,NA,0.77,4.94,0.73,1.07,3.62,NA,NA,NA,NA,NA,NA,7.03,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",160
"MPR",15362,1994-09-27,950,1.76,25,7.3,106.8,8.48,NA,1.4,7.15,1.02,2.03,10.54,NA,NA,NA,NA,NA,NA,21.87,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.71
"MPR",15375,1994-10-04,1006,1.66,25,NA,121.1,8.35,NA,1.35,7.5,0.85,2.53,12.41,NA,NA,NA,NA,NA,NA,24.72,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",0.51
"MPR",15388,1994-10-11,1003,2,24,7.42,88.3,7.24,NA,1.2,5.91,0.74,1.84,8.15,NA,NA,NA,NA,NA,NA,17.24,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3.14
"MPR",15401,1994-10-18,958,1.78,24,7.25,117.1,8.49,NA,1.45,7.25,0.89,2.24,11.49,NA,NA,NA,NA,NA,NA,25.04,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.31
"MPR",15414,1994-10-25,1028,2.08,24,NA,NA,6.98,NA,1.22,5.43,0.65,1.63,6.89,NA,NA,NA,NA,NA,NA,15.9,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.27
"MPR",15427,1994-11-01,1010,1.86,24,7.6,104.6,8.06,NA,1.32,6.88,0.82,2.29,9.8,NA,NA,NA,NA,NA,NA,23.33,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.26
"MPR",15440,1994-11-08,1038,2.3,23,7.31,67.9,5.34,NA,1.12,5.02,0.63,1.36,5.86,NA,NA,NA,NA,NA,NA,12.63,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6.5
"MPR",15453,1994-11-15,1015,1.84,24,7.48,99.6,7.29,NA,1.29,6.73,0.73,2.06,9.42,NA,NA,NA,NA,NA,NA,21.71,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.42
"MPR",15466,1994-11-22,957,2.48,23,7.47,68.4,6.21,NA,1.11,5.16,0.55,1.39,6.05,NA,NA,NA,NA,NA,NA,13.51,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.39
"MPR",15479,1994-11-29,1025,2.1,23,7.47,88.1,8.38,80,1.41,7.82,0.89,2.29,6.95,NA,NA,NA,NA,NA,NA,16.09,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.19
"MPR",15492,1994-12-06,925,2.34,NA,7.18,81.7,7.38,6,1.02,7.56,0.92,2.95,6.41,NA,NA,NA,NA,NA,NA,17.29,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.76
"MPR",15710,1994-12-13,952,2.16,23,7.48,92.3,8.68,NA,1.01,6.58,0.6,1.95,8.16,NA,NA,NA,NA,NA,NA,23.73,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.36
"MPR",15723,1994-12-20,1025,2.2,23,7.36,103.4,8.87,NA,1.27,7.01,0.67,2.22,10.04,NA,NA,NA,NA,NA,NA,22.42,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.76
"MPR",15736,1994-12-27,1016,2.14,22,7.08,99.5,8.12,NA,1.18,6.88,0.61,2.28,9.25,NA,NA,NA,NA,NA,NA,21.92,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.57
"MPR",15749,1995-01-03,1006,2.1,22,7.31,100.4,8.49,NA,1.31,6.88,0.61,1.99,9.7,NA,NA,NA,NA,NA,NA,22.01,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.81
"MPR",15762,1995-01-10,1054,2.08,22,7.36,100.5,11.45,NA,1.14,6.8,0.6,1.9,9.56,NA,NA,NA,NA,NA,NA,21.93,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.24
"MPR",15775,1995-01-17,NA,NA,NA,7.58,100.1,8.03,NA,1.18,6.56,0.72,2.18,9,NA,5,NA,NA,NA,NA,21.04,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.81
"MPR",15788,1995-01-24,938,1.94,23,7.68,111.2,11.52,NA,1.24,7.63,0.78,2.55,10.86,NA,NA,NA,NA,NA,NA,23.45,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.22
"MPR",15801,1995-01-31,959,2.06,22,6.6,96,6.08,NA,1.18,8.73,0.92,2.75,12.82,NA,NA,NA,NA,NA,NA,22.55,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.13
"MPR",15814,1995-02-07,940,1.92,22,7.6,109,9.85,NA,1.29,7.16,0.66,2.39,10.47,NA,NA,NA,NA,NA,NA,24.73,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.67
"MPR",15827,1995-02-14,957,1.9,23,7.62,106.4,8.4,NA,1.35,7.36,0.75,2.61,10.46,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.62
"MPR",15840,1995-02-21,1023,2.1,22,7.75,90.2,9.35,NA,1.29,6.37,0.72,1.8,8.46,NA,NA,NA,NA,NA,NA,18.75,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3.22
"MPR",15853,1995-02-28,1026,3,21,7.13,53.2,7.26,NA,0.91,4.41,0.5,1.02,4.05,NA,NA,NA,NA,NA,NA,9.07,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"MPR",15866,1995-03-07,1009,2.14,22,7.58,89.4,8.57,NA,1.21,6.37,0.62,1.91,7.77,NA,NA,NA,NA,NA,NA,20.51,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.08
"MPR",15879,1995-03-14,1015,2.66,20,7.5,71.5,10.04,NA,0.98,5.47,0.6,1.5,5.33,NA,NA,NA,NA,NA,NA,13.07,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10.4
"MPR",15892,1995-03-21,1001,1.94,22,7.78,106.9,8.66,NA,1.21,7.23,0.66,2.34,10.24,NA,NA,NA,NA,NA,NA,23.13,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.73
"MPR",15905,1995-03-28,952,1.84,21,7.77,109.6,9.94,NA,1.39,7.63,0.71,2.53,10.57,NA,NA,NA,NA,NA,NA,24.05,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.43
"MPR",15918,1995-04-04,949,1.86,23,7.99,116.4,8.67,NA,1.31,7.72,0.76,2.62,10.98,NA,NA,NA,NA,NA,NA,25.45,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.6
"MPR",15931,1995-04-11,955,1.88,23,7.88,120,9.05,NA,1.37,7.89,0.82,2.71,11.79,NA,5,NA,NA,NA,NA,28.51,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.97
"MPR",15944,1995-04-18,918,1.86,23,7.77,106.6,8.97,NA,1.38,7.24,0.83,2.45,10.75,NA,NA,NA,NA,NA,NA,24.86,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.45
"MPR",15971,1995-04-25,1001,1.81,22,7.87,118.5,8.81,NA,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.76
"MPR",15984,1995-05-02,858,1.74,24,7.53,126,9.05,NA,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.66
"MPR",15997,1995-05-09,1017,1.88,24,7.57,98.8,7.77,NA,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.75
"MPR",16010,1995-05-16,957,2.48,23,7.29,61.9,6.71,NA,1.16,4.5,0.62,1.14,4.53,NA,NA,NA,NA,NA,NA,11.63,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7.39
"MPR",16023,1995-05-23,1007,1.8,25,7.61,105.1,8.38,NA,1.51,7.5,0.9,2.29,9.67,NA,NA,NA,NA,NA,NA,21,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.95
"MPR",16036,1995-05-30,1039,3.16,23,7.14,66.1,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",18.86
"MPR",16248,1995-06-06,1024,2.62,24,7.41,83.4,5.04,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",6.31
"MPR",16261,1995-06-13,1130,2.52,25,7.23,77,6.93,NA,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",3.49
"MPR",16274,1995-06-20,1018,2.14,25,7.46,96.2,8.15,NA,1.22,6.72,0.62,2.07,8.49,NA,6,NA,NA,NA,NA,20.23,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.15
"MPR",16287,1995-06-27,942,2.04,23,7.54,101.6,7.42,NA,1.12,6.86,0.64,2.24,10.06,NA,NA,NA,NA,NA,NA,22.94,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",1
"MPR",16343,1995-07-05,1013,1.94,25,7.47,111.6,8.5,NA,1.3,7.5,0.65,2.47,11.49,NA,8,NA,NA,NA,NA,23.43,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.88
"MPR",16356,1995-07-11,1009,1.96,25,7.36,103.7,7.97,NA,1.26,7.01,0.78,2.34,9.79,NA,NA,NA,NA,NA,NA,23.17,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.95
"MPR",16369,1995-07-18,948,2.14,24,7.5,98,7.75,NA,1.28,6.62,0.64,2.04,9.7,NA,12,NA,NA,NA,NA,21.12,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.04
"MPR",16382,1995-07-26,958,2.26,25,7.59,98.8,8.42,NA,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0.96
"MPR",16395,1995-08-01,1032,2.18,25,7.49,90,6.7,NA,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.19
"MPR",16408,1995-08-08,1025,2.36,25,7.4,83,7.62,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",2.9
"MPR",16421,1995-08-15,949,2.08,25,7.2,107.5,8.35,NA,1.21,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1
"MPR",16434,1995-08-22,915,2.4,NA,6.74,91.1,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3.12
"MPR",16447,1995-08-29,1050,2.3,26,7.47,92.5,4.88,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",NA
"MPR",16460,1995-09-12,1020,2.32,24,7.45,91,3.14,NA,0.62,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.9
"MPR",16473,1995-09-19,1027,2.36,25,7.32,91.6,8.77,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",1.55
"MPR",16486,1995-09-26,1007,2.16,24,7.16,103.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.51
"MPR",16499,1995-10-03,1029,2.24,24,7.54,98.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.83
"MPR",16512,1995-10-10,1009,2.24,24,7.46,91.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.48
"MPR",16525,1995-10-17,943,2.24,24,7.38,87.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7.55
"MPR",16538,1995-10-24,1028,2.78,24,7.32,69.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",21
"MPR",16551,1995-10-31,1058,2.14,24,7.67,105.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.14
"MPR",16564,1995-11-07,1009,2.42,23,7.44,80.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",9.61
"MPR",16577,1995-11-14,929,4.48,23,7.7,101.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",3.93
"MPR",16590,1995-11-21,1048,1.95,22,7.75,107.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.37
"MPR",16603,1995-11-28,945,1.98,24,7.64,107.5,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",1.56
"MPR",16616,1995-12-05,1016,1.94,23,7.65,107.1,8.25,NA,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",1.35
"MPR",16629,1995-12-12,925,2,23,7.56,96.4,8.18,NA,1.18,6.49,0.78,2.1,9.36,NA,NA,NA,NA,NA,NA,19.67,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",2.71
"MPR",16642,1995-12-19,950,2.62,23,7.31,66.8,6.34,NA,0.83,5.03,0.56,1.34,5.37,NA,NA,NA,NA,NA,NA,12.46,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",13.09
"MPR",16655,1995-12-26,NA,NA,NA,7.73,101.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.4
"MPR",16668,1996-01-02,NA,NA,NA,NA,NA,8.11,NA,NA,7.14,0.74,2.34,9.56,NA,NA,NA,NA,NA,NA,25.56,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"MPR",16681,1996-01-09,1011,2.06,23,7.48,85.3,5.08,NA,1,6.8,0.76,2.11,8.08,NA,NA,NA,NA,NA,NA,21.13,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.95
"MPR",16694,1996-01-16,1049,2.62,23,7.33,69.7,4.41,NA,0.83,5.56,0.72,1.47,5.92,NA,NA,NA,NA,NA,NA,15.6,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",15.34
"MPR",16707,1996-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"MPR",16720,1996-01-30,951,2.3,20,7.52,86.2,9.28,NA,1.3,7.53,0.83,2.23,9.45,NA,NA,NA,NA,NA,NA,20.41,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",3.2
"MPR",16761,1996-02-06,1003,2.22,21,7.51,87,9.01,NA,1.01,6.36,0.55,1.96,7.54,NA,NA,NA,NA,NA,NA,17.94,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",6.56
"MPR",16776,1996-02-13,1000,2.05,22,7.51,102.5,9.2,NA,1.25,7.65,0.72,2.2,8.7,NA,NA,NA,NA,NA,NA,23.17,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.98
"MPR",16787,1996-02-20,1020,2,23,7.64,98.6,8.56,NA,1.15,7.35,0.77,2.34,9.01,NA,5,NA,NA,NA,NA,22.52,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.79
"MPR",16800,1996-02-27,1026,1.96,22,7.67,103.5,7.99,NA,1.18,7.08,0.6,2.35,9.26,NA,NA,NA,NA,NA,NA,24.4,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.24
"MPR",16813,1996-03-05,1009,2.96,22,7.56,89.8,8.24,NA,1.14,6.05,0.73,1.92,3.84,NA,NA,NA,NA,NA,NA,17.98,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",63
"MPR",16826,1996-03-12,1002,1.98,23,7.67,87,13.06,NA,1.88,10.28,0.98,3.39,11.66,NA,7,NA,NA,NA,NA,18.97,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.66
"MPR",16839,1996-03-19,1026,1.89,23,7.76,109.5,15.2,NA,2.26,11.48,0.83,3.88,14.44,NA,NA,NA,NA,NA,NA,22.59,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",1.34
"MPR",16852,1996-03-26,1007,1.86,24,7.83,116.3,8.52,NA,1.22,7.13,1.3,2.43,10.36,NA,NA,NA,NA,NA,NA,28.1,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",1.3
"MPR",16865,1996-04-02,1048,1.82,NA,7.82,116.3,8.64,NA,1.26,7.56,0.82,2.53,10.57,NA,11,NA,NA,NA,NA,28.89,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.15
"MPR",16878,1996-04-09,1012,1.9,23.5,7.73,111.2,8.32,NA,1.43,7.18,0.81,2.42,9.8,NA,NA,NA,NA,NA,NA,19.78,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",1.92
"MPR",16891,1996-04-16,1005,2.19,23,7.57,85.1,8.63,NA,1.17,6.17,0.78,1.79,7.58,NA,NA,NA,NA,NA,NA,15.39,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",4.05
"MPR",16904,1996-04-23,1019,2.34,23,7.58,78.8,7.87,NA,0.99,6.35,0.74,1.97,6.33,NA,NA,NA,NA,NA,NA,16.95,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",7.64
"MPR",16917,1996-04-30,955,2.4,23,7.64,89.2,12.11,NA,1.69,8.15,0.86,2.43,9.65,NA,7,NA,NA,NA,NA,15.08,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4.91
"MPR",16930,1996-05-07,957,2.04,22,7.6,90,9.48,NA,1.25,6.36,0.76,1.83,7.77,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",3.28
"MPR",16943,1996-05-14,916,2.46,23,7.35,71.8,7.75,NA,1.07,5.48,0.87,1.36,5.13,NA,7,NA,NA,NA,NA,15.62,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5.73
"MPR",16956,1996-05-21,1009,1.86,24,7.71,92.1,8.45,NA,1.3,6.74,0.76,2.06,8.16,NA,7,NA,NA,NA,NA,20.37,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.91
"MPR",16969,1996-05-28,1015,1.7,24,7.83,101.3,8.36,NA,1.23,7.36,0.71,2.36,9.56,NA,8,NA,NA,NA,NA,25.32,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.16
"MPR",16982,1996-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"MPR",16995,1996-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"MPR",17008,1996-06-18,957,2.72,23.5,7.59,75.7,7.87,NA,1.08,5.86,0.66,1.69,6.44,NA,NA,NA,NA,NA,NA,17.12,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",15.47
