"Sample_ID","Code","Sample_Date","Sample_Time","Gage_Ht","Temp","pH","Cond","Cl","NO3-N","SO4-S","Na","K","Mg","Ca","NH4-N","PO4-P","DOC","DIC","TDN","TDP","SiO2","DON","ChlorideCode","NitrateCode","SulfateCode","SodiumCode","PotassiumCode","MagnesiumCode","CalciumCode","NH4Code","PO4Code","DOCCode","DICCode","TDNCode","SiO2Code","DONCode","TSS"
"QPA",4789,1991-01-29,1020,NA,20,7.24,97.1,NA,30,1.62,4.4,0.5,4.27,5.56,NA,11,NA,NA,0.2,NA,8.73,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QPA",4801,1991-02-05,1135,NA,20,7.31,89.4,NA,137,0.92,3.6,0.46,4.21,4.97,NA,8,NA,NA,0.14,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QPA",4813,1991-02-12,1153,NA,20.5,7.4,92.9,NA,83,1.22,3.6,0.53,4.25,5.15,NA,NA,NA,NA,0.15,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",NA
"QPA",4825,1991-02-19,1019,NA,21.5,7.03,66,NA,296,1.65,3.3,0.52,2.95,3.82,NA,NA,NA,NA,0.48,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",NA
"QPA",4837,1991-02-26,1110,NA,20.5,7.2,85.6,NA,120,0.81,4.1,0.53,4.12,4.67,NA,NA,NA,NA,0.22,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",NA
"QPA",4849,1991-03-05,1050,NA,20,6.84,81.2,NA,76,0.73,6.03,0.43,6.48,8.82,NA,NA,NA,NA,0.25,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QPA",4861,1991-03-12,1105,NA,20,7.16,88,NA,253,0.77,6.34,0.43,4.09,5.6,NA,NA,NA,NA,0.23,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QPA",4873,1991-03-19,920,NA,20,6.92,83.7,NA,155,0.96,5.83,NA,3.35,4.6,NA,5,NA,NA,0.27,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QPA",4885,1991-03-26,1105,NA,21,7.09,93.4,NA,109,0.66,6.36,0.47,4.04,5.36,NA,5,NA,NA,0.17,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QPA",4947,1991-04-02,1220,NA,20.5,7.37,91.8,NA,48,0.69,6.58,0.42,4.25,5.68,NA,6,NA,NA,0.13,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QPA",4980,1991-04-09,1125,NA,20,6.89,83.9,NA,137,NA,6.39,0.42,3.54,4.51,NA,5,NA,NA,0.19,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA
"QPA",5054,1991-04-15,940,NA,22,6.65,66.1,NA,19,NA,5.59,0.54,3.41,4.31,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","BDL","NA","NA","NA","NA","NA",NA
